FREQ,REF_AREA,SECTOR,COUNTERPART_SECTOR,TRANSACTION,INSTR_ASSET,ACTIVITY,EXPENDITURE,UNIT_MEASURE,PRICE_BASE,TRANSFORMATION,TABLE_IDENTIFIER,TIME_PERIOD,OBS_VALUE
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1980,146468.996
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1981,148810.074
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1982,149160.258
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1983,155086.406
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1984,164472.827
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1985,173606.669
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1986,180624.045
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1988,183322.381
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1989,185225.73
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1990,188804.831
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1991,194628.4
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1992,201585.312
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1993,207320.783
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1994,217801.416
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,238258.411
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1997,250849.43
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1998,257543.815
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1999,262880.245
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2000,271605.097
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2001,277219.529
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2002,281038.386
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2003,283693.944
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2004,295083.087
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2005,303006.431
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2006,310464.853
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2007,319511.923
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2008,321051.713
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2009,314822.139
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2010,317299.952
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2011,320808.198
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2012,329527.635
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2013,332876.264
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2014,339694.009
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2015,346003.281
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2016,350033.265
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2017,358657.197
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2019,365694.028
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2020,361019.83
A,NOR,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2021,375130.964
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1970,713043.378
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1971,724758.183
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1972,720748.087
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1973,744500.495
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1974,753325.329
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1975,822253.934
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1976,835928.868
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1977,896573.54
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1978,947790.591
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1979,898143.588
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1980,958640.938
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1981,1016218.864
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1982,1051539.919
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1983,1128185.539
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1984,1171290.552
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1985,1232833.658
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1986,1291720.747
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1987,1342942.067
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1988,1472237.616
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1989,1559796.643
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1990,1646107.28
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1991,1663503.861
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1992,1754703.73
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1993,1838065.782
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1994,1960461.186
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,2108956.156
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,2268172.274
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1997,2360029.188
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1998,2505983.211
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1999,2727655.514
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2000,2832424.521
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2001,2969059.724
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2002,3082002.023
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2003,3324259.14
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2004,3587636.745
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2005,3920744.236
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2006,4283960.6
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2007,4703847.014
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2008,4886871.682
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2009,5301267.973
A,IND,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2010,5845176.105
A,AUT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1970,181146.557
A,AUT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1971,190408.815
A,AUT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1972,202229.129
A,AUT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1973,212112.674
A,AUT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1974,220477.869
A,AUT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1975,219679.07
A,AUT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1976,229733.787
A,AUT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1977,241404.219
A,AUT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1978,240895.693
A,AUT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1979,253799.752
A,AUT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1980,258194.258
A,AUT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1981,257821.697
A,AUT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1982,263007.148
A,AUT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1983,270826.582
A,AUT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1984,270965.449
A,AUT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1985,277736.004
A,AUT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1986,284127.8
A,AUT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1987,287983.892
A,AUT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1988,297475.496
A,AUT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1989,309038.591
A,AUT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1990,322468.3
A,AUT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1991,333566.458
A,AUT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1992,340549.754
A,AUT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1993,342343.802
A,AUT,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1994,350567.307
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1975,174585.781
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1976,182693.019
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1977,190349.856
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1978,206543.164
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1979,217760.46
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1980,226810.851
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1981,232414.661
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1982,235034.675
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1983,239056.341
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1984,246263.719
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1985,253705.6
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1986,268342.643
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1987,283381.14
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1988,296176.62
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1989,306693.216
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1990,320137.009
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1991,329066.338
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1992,343293.898
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1993,362953.618
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1994,383307.375
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,403720.18
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,410131.466
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1997,423233.186
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1998,425790.6
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1999,403687.847
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2000,414059.386
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2001,421007.005
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2002,431548.444
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2003,448458.702
A,COL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2004,472374.743
A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1970,94184.703
A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1971,96404.562
A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1972,103861.923
A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1973,111115.461
A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1974,114711.75
A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1975,116782.18
A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1976,117184.357
A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1977,117465.026
A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1978,120894.662
A,FIN,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1979,129504.691
A,BEL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1970,239007.977
A,ESP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1970,613014.137
A,BEL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1971,247977.998
A,ESP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1971,641516.066
A,BEL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1972,261010.845
A,ESP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1972,693797.996
A,BEL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1973,276990.784
A,ESP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1973,747834.212
A,BEL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1974,288623.384
A,ESP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1974,789853.414
A,BEL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1975,284793.351
A,ESP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1975,794136.025
A,BEL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1976,300892.01
A,ESP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1976,820372.624
A,BEL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1977,302776.001
A,ESP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1977,843659.51
A,BEL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1978,311380.631
A,ESP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1978,856002.277
A,BEL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1979,318670.232
A,ESP,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1979,856357.916
A,CHL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1986,104867.702
A,CHL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1987,111782.965
A,CHL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1988,119955.736
A,CHL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1989,132623.342
A,CHL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1990,137527.195
A,CZE,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1990,286694.849
A,CHL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1991,148487.975
A,CZE,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1991,253395.407
A,CHL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1992,166719.364
A,CZE,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1992,252111.852
A,CHL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1993,178366.819
A,CZE,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1993,252267.92
A,EST,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1993,20431.856
A,CHL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1994,188548.209
A,CZE,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1994,259607.175
A,EST,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1994,20096.278
A,CHL,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,208586.316
A,CRI,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2022,125552.71
A,CRI,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2023,131970.866
A,EU15,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1970,7896509.224
A,EU15,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1971,8163508.886
A,EU15,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1972,8538490.171
A,EU15,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1973,9074039.928
A,EU15,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1974,9287669.739
A,EU15,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1975,9229877.606
A,EU15,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1976,9655992.58
A,EU15,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1977,9926339.47
A,EU15,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1978,10233336.897
A,EU15,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1979,10613538.892
A,EU15,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1980,10779121.474
A,EU15,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1981,10804855.47
A,EU15,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1982,10905211.144
A,EU15,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1983,11093248.643
A,EU15,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1984,11371271.548
A,EU15,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1985,11658348.436
A,EU15,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1986,11982267.491
A,EU15,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1987,12321462.646
A,EU15,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1988,12853259.681
A,EU15,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1989,13332702.947
A,EU15,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1990,13737132.023
A,EU15,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1991,14016505.597
A,EU15,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1992,14203250.727
A,EU15,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1993,14189939.776
A,EU15,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1994,14605637.802
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1970,18237041.04
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1971,18906303.668
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1972,19934388.127
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1973,21180632.168
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1974,21434952.764
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1975,21534403.508
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1976,22595735.15
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1977,23431542.357
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1978,24466534.483
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1979,25413380.291
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1980,25754422.802
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1981,26335545.818
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1982,26373792.488
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1983,27150998.167
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1984,28452571.063
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1985,29501995.169
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1986,30386100.667
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1987,31496450.664
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1988,32913695.893
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1989,34164568.991
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1990,35221184.495
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1991,35768004.275
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1992,36610910.197
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1993,37170159.277
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1994,38320996.936
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1995,39329681.966
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1996,40613149.512
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1997,42130278.917
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1998,43346862.611
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1999,44775382.326
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2000,46631458.108
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2001,47279887.98
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2002,48036546.486
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2003,49049889.961
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2004,50680756.871
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2022,70118276.571
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2023,71359773.766
A,OECD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,2024,72649228
A,NLD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1970,367178.773
A,NLD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1971,383080.473
A,NLD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1972,392682.496
A,NLD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1973,415396.304
A,NLD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1974,433075.252
A,NLD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1975,433608.02
A,NLD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1976,454367.668
A,NLD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1977,463097.334
A,NLD,S1,S1,B1GQ,_Z,_Z,_Z,USD_PPP,LR,N,T0102,1978,473890.969
